model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k-means,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,8.532,0.13,0.76,0.686,0.808,0.785,0.833,1.3e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0013725757598876953
xgb,ag,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.262,0.016,0.812,0.8,0.893,0.891,0.869,1.8e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0014052391052246094
rf,ag,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,16.164,0.303,0.776,0.76,0.871,0.867,0.872,2.4e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0014052391052246094
svc,ag,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,6.88,0.003,0.818,0.755,0.857,0.843,0.879,5e-06,30,0,854.2200119495392,0,7.59772570313468e-07,0.0014052391052246094
logreg,ag,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,6.991,0.017,0.796,0.732,0.841,0.826,0.867,0.0,30,0,854.2200119495392,0,7.59772570313468e-07,0.0014052391052246094
mlp,ag,0.8,0.798,0.798,0.8,0.041,0.041,0.041,0.041,8.797,0.088,0.761,0.694,0.815,0.795,0.845,4.2e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0014052391052246094
xgb,k_center,0.75,0.742,0.742,0.75,0.129,0.133,0.133,0.129,6.867,0.044,0.562,0.302,0.308,0.303,0.826,1.5e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0013484954833984375
rf,k_center,0.683,0.668,0.668,0.683,0.133,0.145,0.145,0.133,13.898,0.103,0.769,0.636,0.746,0.706,0.858,9e-06,30,0,854.2200119495392,0,7.59772570313468e-07,0.0013484954833984375
svc,k_center,0.567,0.457,0.457,0.567,0.062,0.111,0.111,0.062,6.94,0.003,0.546,0.228,0.187,0.233,0.307,1.1e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0013484954833984375
logreg,k_center,0.6,0.569,0.569,0.6,0.111,0.116,0.116,0.111,7.022,0.007,0.575,0.402,0.472,0.419,0.628,1e-06,30,0,854.2200119495392,0,7.59772570313468e-07,0.0013484954833984375
mlp,k_center,0.55,0.532,0.532,0.55,0.172,0.175,0.175,0.172,4.188,0.129,0.601,0.442,0.529,0.47,0.652,2.3e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0013484954833984375
xgb,craig,0.7,0.687,0.687,0.7,0.125,0.13,0.13,0.125,4.189,0.035,0.486,0.392,0.499,0.431,0.464,1.4e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.001440286636352539
rf,craig,0.667,0.655,0.655,0.667,0.105,0.11,0.11,0.105,14.71,0.1,0.595,0.549,0.712,0.673,0.646,6e-06,30,0,854.2200119495392,0,7.59772570313468e-07,0.001440286636352539
svc,craig,0.733,0.721,0.721,0.733,0.17,0.177,0.177,0.17,7.163,0.002,0.633,0.548,0.686,0.637,0.668,4e-06,30,0,854.2200119495392,0,7.59772570313468e-07,0.001440286636352539
logreg,craig,0.7,0.695,0.695,0.7,0.125,0.127,0.127,0.125,6.738,0.005,0.664,0.529,0.64,0.584,0.713,1e-06,30,0,854.2200119495392,0,7.59772570313468e-07,0.001440286636352539
mlp,craig,0.667,0.655,0.655,0.667,0.105,0.11,0.11,0.105,7.69,0.825,0.678,0.611,0.753,0.719,0.746,1.3e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.001440286636352539
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,14.461,0.024,0.255,0.099,0.071,0.101,0.255,2.4e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0016274452209472656
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.009,0.304,0.239,0.221,0.315,0.245,0.16,2e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0016274452209472656
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.058,0.002,0.252,0.22,0.303,0.238,0.171,3e-06,30,0,854.2200119495392,0,7.59772570313468e-07,0.0016274452209472656
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.057,0.005,0.307,0.286,0.405,0.328,0.265,0.0,30,0,854.2200119495392,0,7.59772570313468e-07,0.0016274452209472656
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,8.139,0.107,0.274,0.239,0.329,0.261,0.196,1.7e-05,30,0,854.2200119495392,0,7.59772570313468e-07,0.0016274452209472656
xgb,random,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,6.774,0.011,0.83,0.776,0.871,0.861,0.893,1.8e-05,30,1,,,,
rf,random,0.8,0.797,0.797,0.8,0.085,0.088,0.088,0.085,13.54,0.315,0.771,0.7,0.818,0.798,0.849,2e-05,30,1,,,,
svc,random,0.783,0.781,0.781,0.783,0.113,0.114,0.114,0.113,6.359,0.004,0.789,0.692,0.804,0.778,0.86,8e-06,30,1,,,,
logreg,random,0.767,0.765,0.765,0.767,0.122,0.123,0.123,0.122,6.176,0.005,0.785,0.698,0.812,0.788,0.854,0.0,30,1,,,,
mlp,random,0.733,0.73,0.73,0.733,0.097,0.098,0.098,0.097,7.629,0.023,0.724,0.597,0.713,0.667,0.787,3.5e-05,30,1,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.681,0.03,0.814,0.806,0.897,0.895,0.882,5e-06,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014760494232177734
rf,k-means,0.883,0.882,0.882,0.883,0.041,0.042,0.042,0.041,14.568,0.104,0.778,0.72,0.835,0.82,0.854,8e-06,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014760494232177734
svc,k-means,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,6.87,0.003,0.747,0.68,0.805,0.783,0.846,8e-06,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014760494232177734
logreg,k-means,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,7.034,0.011,0.82,0.806,0.896,0.894,0.894,0.0,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014760494232177734
mlp,k-means,0.783,0.779,0.779,0.783,0.067,0.069,0.069,0.067,7.868,0.148,0.733,0.681,0.812,0.794,0.847,3.1e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014760494232177734
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.529,0.022,0.815,0.798,0.892,0.889,0.874,2e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013494491577148438
rf,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,26.181,0.518,0.796,0.766,0.871,0.865,0.874,3.1e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013494491577148438
svc,ag,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,7.002,0.003,0.797,0.732,0.842,0.826,0.877,3e-06,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013494491577148438
logreg,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,3.965,0.008,0.817,0.776,0.875,0.867,0.883,0.0,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013494491577148438
mlp,ag,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,6.988,0.133,0.74,0.652,0.776,0.745,0.834,4.6e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013494491577148438
xgb,k_center,0.7,0.693,0.693,0.7,0.085,0.083,0.083,0.085,7.402,0.044,0.751,0.685,0.81,0.788,0.802,1.7e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013680458068847656
rf,k_center,0.6,0.577,0.577,0.6,0.207,0.23,0.23,0.207,14.864,0.141,0.711,0.562,0.669,0.616,0.822,1.6e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013680458068847656
svc,k_center,0.583,0.52,0.52,0.583,0.118,0.156,0.156,0.118,6.907,0.004,0.5,0.135,0.043,0.156,0.351,9e-06,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013680458068847656
logreg,k_center,0.583,0.569,0.569,0.583,0.19,0.206,0.206,0.19,7.376,0.007,0.532,0.23,0.196,0.234,0.657,0.0,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013680458068847656
mlp,k_center,0.45,0.44,0.44,0.45,0.145,0.148,0.148,0.145,7.44,0.779,0.553,0.294,0.298,0.294,0.64,1.8e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013680458068847656
xgb,craig,0.675,0.672,0.729,0.767,0.1,0.148,0.113,0.082,4.355,0.139,0.751,0.637,0.755,0.717,0.819,1.7e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013811588287353516
rf,craig,0.55,0.507,0.599,0.667,0.127,0.168,0.129,0.105,16.095,0.316,0.523,0.219,0.179,0.223,0.729,2.1e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013811588287353516
svc,craig,0.625,0.582,0.665,0.733,0.224,0.261,0.209,0.17,3.853,0.002,0.646,0.437,0.501,0.453,0.782,4e-06,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013811588287353516
logreg,craig,0.675,0.616,0.682,0.733,0.17,0.192,0.137,0.082,5.741,0.007,0.667,0.517,0.621,0.564,0.716,0.0,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013811588287353516
mlp,craig,0.575,0.517,0.603,0.667,0.17,0.184,0.137,0.105,7.822,0.031,0.658,0.466,0.544,0.49,0.759,6.9e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0013811588287353516
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.473,0.016,0.239,0.099,0.077,0.101,0.11,1.8e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014140605926513672
rf,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,15.735,0.248,0.236,0.227,0.328,0.255,0.159,1.8e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014140605926513672
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.095,0.003,0.288,0.188,0.22,0.191,0.217,6e-06,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014140605926513672
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.299,0.006,0.274,0.173,0.198,0.174,0.176,0.0,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014140605926513672
mlp,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,8.131,0.12,0.336,0.324,0.466,0.387,0.314,3.7e-05,30,1,1398.1853082180023,0,1.1714673358126247e-06,0.0014140605926513672
xgb,random,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,8.046,0.042,0.821,0.728,0.831,0.81,0.876,1.6e-05,30,2,,,,
rf,random,0.85,0.848,0.848,0.85,0.143,0.144,0.144,0.143,13.657,0.143,0.736,0.634,0.757,0.72,0.825,1.5e-05,30,2,,,,
svc,random,0.867,0.866,0.866,0.867,0.1,0.101,0.101,0.1,6.853,0.004,0.78,0.69,0.805,0.779,0.848,5e-06,30,2,,,,
logreg,random,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,7.005,0.005,0.778,0.693,0.808,0.784,0.847,0.0,30,2,,,,
mlp,random,0.833,0.831,0.831,0.833,0.053,0.053,0.053,0.053,3.796,0.02,0.753,0.644,0.762,0.727,0.82,3.4e-05,30,2,,,,
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.222,0.046,0.822,0.806,0.896,0.894,0.883,9e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0013720989227294922
rf,k-means,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,13.478,0.142,0.766,0.668,0.786,0.756,0.848,1.4e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0013720989227294922
svc,k-means,0.833,0.833,0.833,0.833,0.139,0.139,0.139,0.139,7.003,0.003,0.72,0.618,0.742,0.703,0.797,5e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0013720989227294922
logreg,k-means,0.883,0.883,0.883,0.883,0.1,0.1,0.1,0.1,3.338,0.008,0.759,0.641,0.757,0.719,0.858,0.0,30,2,247.013179063797,0,7.608897881302907e-07,0.0013720989227294922
mlp,k-means,0.75,0.748,0.748,0.75,0.105,0.105,0.105,0.105,7.222,0.118,0.725,0.596,0.711,0.665,0.811,4e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0013720989227294922
xgb,ag,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.3,0.052,0.812,0.797,0.891,0.888,0.868,7e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0014193058013916016
rf,ag,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,13.965,0.191,0.733,0.662,0.791,0.765,0.825,1.4e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0014193058013916016
svc,ag,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,3.879,0.003,0.809,0.701,0.808,0.782,0.881,6e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0014193058013916016
logreg,ag,0.85,0.848,0.848,0.85,0.097,0.101,0.101,0.097,6.49,0.006,0.78,0.665,0.777,0.744,0.87,0.0,30,2,247.013179063797,0,7.608897881302907e-07,0.0014193058013916016
mlp,ag,0.75,0.74,0.74,0.75,0.105,0.113,0.113,0.105,7.687,0.085,0.744,0.609,0.721,0.676,0.84,3.4e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0014193058013916016
xgb,k_center,0.533,0.528,0.528,0.533,0.215,0.222,0.222,0.215,4.97,0.044,0.575,0.337,0.362,0.339,0.696,1.7e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0015718936920166016
rf,k_center,0.567,0.563,0.563,0.567,0.062,0.065,0.065,0.062,14.128,0.301,0.567,0.385,0.447,0.398,0.7,2e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0015718936920166016
svc,k_center,0.517,0.423,0.423,0.517,0.062,0.098,0.098,0.062,6.398,0.004,0.5,0.135,0.043,0.156,0.5,7e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0015718936920166016
logreg,k_center,0.517,0.503,0.503,0.517,0.111,0.112,0.112,0.111,7.015,0.006,0.54,0.254,0.234,0.255,0.56,0.0,30,2,247.013179063797,0,7.608897881302907e-07,0.0015718936920166016
mlp,k_center,0.4,0.389,0.389,0.4,0.133,0.126,0.126,0.133,7.767,0.85,0.559,0.328,0.353,0.33,0.589,3.7e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0015718936920166016
xgb,craig,0.483,0.394,0.383,0.433,0.131,0.075,0.061,0.082,4.294,0.044,0.598,0.563,0.732,0.701,0.642,6e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0015842914581298828
rf,craig,0.525,0.48,0.495,0.533,0.117,0.13,0.141,0.125,12.093,0.18,0.637,0.473,0.564,0.506,0.724,1.5e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0015842914581298828
svc,craig,0.567,0.494,0.509,0.6,0.162,0.233,0.251,0.2,6.761,0.002,0.539,0.241,0.211,0.243,0.629,4e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.0015842914581298828
logreg,craig,0.567,0.505,0.515,0.567,0.18,0.207,0.215,0.17,7.887,0.006,0.662,0.488,0.576,0.52,0.757,0.0,30,2,247.013179063797,0,7.608897881302907e-07,0.0015842914581298828
mlp,craig,0.558,0.518,0.528,0.567,0.22,0.248,0.259,0.226,6.391,0.023,0.701,0.579,0.698,0.65,0.785,3.9e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.0015842914581298828
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.304,0.033,0.183,0.103,0.109,0.103,0.093,1.4e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.002331256866455078
rf,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,15.775,0.254,0.226,0.115,0.112,0.115,0.131,1.7e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.002331256866455078
svc,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,3.928,0.002,0.378,0.138,0.091,0.144,0.199,4e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.002331256866455078
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,5.628,0.005,0.375,0.14,0.097,0.145,0.182,1e-06,30,2,247.013179063797,0,7.608897881302907e-07,0.002331256866455078
mlp,lc,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,8.427,0.135,0.32,0.179,0.189,0.179,0.197,3.4e-05,30,2,247.013179063797,0,7.608897881302907e-07,0.002331256866455078
xgb,random,0.85,0.841,0.841,0.85,0.097,0.113,0.113,0.097,7.431,0.016,0.835,0.777,0.872,0.861,0.888,1.4e-05,30,3,,,,
rf,random,0.817,0.811,0.811,0.817,0.033,0.039,0.039,0.033,18.036,0.341,0.819,0.738,0.842,0.824,0.875,2.5e-05,30,3,,,,
svc,random,0.767,0.754,0.754,0.767,0.062,0.076,0.076,0.062,5.107,0.004,0.785,0.742,0.853,0.843,0.858,8e-06,30,3,,,,
logreg,random,0.783,0.774,0.774,0.783,0.067,0.081,0.081,0.067,7.133,0.007,0.797,0.768,0.872,0.866,0.881,1e-06,30,3,,,,
mlp,random,0.7,0.692,0.692,0.7,0.1,0.106,0.106,0.1,7.511,0.024,0.755,0.648,0.766,0.731,0.819,6.4e-05,30,3,,,,
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,7.178,0.032,0.829,0.795,0.886,0.881,0.893,1.8e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013320446014404297
rf,k-means,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,14.545,0.103,0.731,0.714,0.844,0.839,0.85,6e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013320446014404297
svc,k-means,0.8,0.799,0.799,0.8,0.1,0.1,0.1,0.1,4.341,0.004,0.79,0.712,0.824,0.804,0.85,7e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013320446014404297
logreg,k-means,0.8,0.798,0.798,0.8,0.113,0.115,0.115,0.113,7.122,0.006,0.782,0.687,0.802,0.775,0.851,0.0,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013320446014404297
mlp,k-means,0.7,0.694,0.694,0.7,0.113,0.112,0.112,0.113,6.254,0.1,0.772,0.699,0.817,0.796,0.85,4.8e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013320446014404297
xgb,ag,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,4.787,0.039,0.835,0.8,0.89,0.884,0.888,2.1e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0014913082122802734
rf,ag,0.867,0.865,0.865,0.867,0.085,0.086,0.086,0.085,15.562,0.209,0.761,0.693,0.815,0.794,0.834,1.9e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0014913082122802734
svc,ag,0.9,0.898,0.898,0.9,0.082,0.083,0.083,0.082,7.036,0.004,0.725,0.619,0.741,0.702,0.798,6e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0014913082122802734
logreg,ag,0.9,0.899,0.899,0.9,0.097,0.098,0.098,0.097,7.024,0.009,0.717,0.593,0.71,0.663,0.827,1e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0014913082122802734
mlp,ag,0.767,0.753,0.753,0.767,0.143,0.166,0.166,0.143,6.395,0.141,0.72,0.632,0.76,0.726,0.794,3.1e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0014913082122802734
xgb,k_center,0.717,0.716,0.716,0.717,0.135,0.135,0.135,0.135,7.607,0.028,0.807,0.695,0.803,0.775,0.882,9e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013933181762695312
rf,k_center,0.633,0.621,0.621,0.633,0.1,0.103,0.103,0.1,11.996,0.147,0.794,0.683,0.794,0.764,0.866,1.2e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013933181762695312
svc,k_center,0.533,0.491,0.491,0.533,0.067,0.059,0.059,0.067,6.293,0.003,0.578,0.298,0.294,0.298,0.267,8e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013933181762695312
logreg,k_center,0.567,0.556,0.556,0.567,0.082,0.074,0.074,0.082,6.894,0.004,0.565,0.341,0.372,0.344,0.674,0.0,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013933181762695312
mlp,k_center,0.433,0.408,0.408,0.433,0.122,0.107,0.107,0.122,7.759,1.901,0.642,0.517,0.633,0.575,0.681,3.1e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013933181762695312
xgb,craig,0.642,0.618,0.626,0.633,0.138,0.128,0.126,0.125,4.185,0.019,0.598,0.572,0.747,0.722,0.715,1.8e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013637542724609375
rf,craig,0.525,0.519,0.527,0.533,0.162,0.178,0.189,0.194,16.094,0.343,0.649,0.564,0.702,0.655,0.681,2.2e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013637542724609375
svc,craig,0.5,0.36,0.413,0.567,0.0,0.033,0.098,0.082,6.95,0.001,0.5,0.458,0.774,0.845,0.544,3e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013637542724609375
logreg,craig,0.633,0.625,0.63,0.633,0.194,0.2,0.197,0.194,6.989,0.008,0.597,0.515,0.653,0.598,0.634,1e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013637542724609375
mlp,craig,0.5,0.497,0.521,0.533,0.158,0.167,0.158,0.163,6.911,0.046,0.627,0.544,0.683,0.633,0.662,6.8e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013637542724609375
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,15.467,0.02,0.24,0.101,0.08,0.102,0.125,2.1e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013153553009033203
rf,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,15.146,0.434,0.229,0.13,0.14,0.131,0.134,2.9e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013153553009033203
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.174,0.004,0.32,0.229,0.283,0.237,0.248,5e-06,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013153553009033203
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.832,0.007,0.338,0.291,0.394,0.323,0.319,0.0,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013153553009033203
mlp,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,7.657,0.038,0.368,0.33,0.456,0.38,0.36,3.1e-05,30,3,1436.0503072738647,0,7.258907915225188e-07,0.0013153553009033203
xgb,random,0.867,0.863,0.863,0.867,0.067,0.072,0.072,0.067,3.903,0.014,0.834,0.772,0.868,0.856,0.894,1.6e-05,30,4,,,,
rf,random,0.85,0.846,0.846,0.85,0.062,0.068,0.068,0.062,16.867,0.38,0.811,0.737,0.842,0.826,0.873,3.6e-05,30,4,,,,
svc,random,0.8,0.791,0.791,0.8,0.113,0.123,0.123,0.113,7.035,0.004,0.818,0.773,0.872,0.863,0.88,9e-06,30,4,,,,
logreg,random,0.817,0.813,0.813,0.817,0.062,0.066,0.066,0.062,7.038,0.006,0.798,0.748,0.855,0.843,0.865,0.0,30,4,,,,
mlp,random,0.75,0.741,0.741,0.75,0.118,0.125,0.125,0.118,6.821,0.763,0.77,0.69,0.808,0.784,0.839,2.6e-05,30,4,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.535,0.039,0.828,0.8,0.89,0.886,0.88,7e-06,30,4,685.8412084579468,0,7.473327796223078e-07,0.001341104507446289
rf,k-means,0.933,0.933,0.933,0.933,0.097,0.098,0.098,0.097,14.046,0.16,0.785,0.741,0.852,0.842,0.86,1.4e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.001341104507446289
svc,k-means,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,6.907,0.009,0.802,0.721,0.83,0.81,0.876,2e-06,30,4,685.8412084579468,0,7.473327796223078e-07,0.001341104507446289
logreg,k-means,0.933,0.933,0.933,0.933,0.082,0.082,0.082,0.082,7.432,0.013,0.814,0.717,0.823,0.8,0.877,0.0,30,4,685.8412084579468,0,7.473327796223078e-07,0.001341104507446289
mlp,k-means,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,8.545,0.13,0.772,0.673,0.789,0.76,0.853,9e-06,30,4,685.8412084579468,0,7.473327796223078e-07,0.001341104507446289
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.294,0.067,0.821,0.796,0.889,0.885,0.889,2e-06,30,4,685.8412084579468,0,7.473327796223078e-07,0.0014941692352294922
rf,ag,0.917,0.913,0.913,0.917,0.091,0.097,0.097,0.091,15.195,0.413,0.805,0.72,0.828,0.808,0.866,2.7e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.0014941692352294922
svc,ag,0.867,0.861,0.861,0.867,0.085,0.09,0.09,0.085,7.105,0.003,0.756,0.642,0.759,0.722,0.849,4e-06,30,4,685.8412084579468,0,7.473327796223078e-07,0.0014941692352294922
logreg,ag,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,7.05,0.009,0.777,0.653,0.765,0.728,0.858,0.0,30,4,685.8412084579468,0,7.473327796223078e-07,0.0014941692352294922
mlp,ag,0.75,0.736,0.736,0.75,0.075,0.083,0.083,0.075,6.871,0.089,0.74,0.61,0.724,0.68,0.831,5.9e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.0014941692352294922
xgb,k_center,0.767,0.76,0.76,0.767,0.122,0.13,0.13,0.122,6.668,0.102,0.654,0.584,0.729,0.689,0.705,2.3e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.0018892288208007812
rf,k_center,0.683,0.678,0.678,0.683,0.122,0.126,0.126,0.122,15.636,0.38,0.786,0.694,0.808,0.783,0.836,2.5e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.0018892288208007812
svc,k_center,0.6,0.585,0.585,0.6,0.122,0.125,0.125,0.122,6.915,0.004,0.551,0.288,0.288,0.288,0.638,6e-06,30,4,685.8412084579468,0,7.473327796223078e-07,0.0018892288208007812
logreg,k_center,0.65,0.635,0.635,0.65,0.193,0.199,0.199,0.193,6.954,0.01,0.539,0.309,0.329,0.311,0.595,1e-06,30,4,685.8412084579468,0,7.473327796223078e-07,0.0018892288208007812
mlp,k_center,0.567,0.554,0.554,0.567,0.122,0.132,0.132,0.122,8.419,0.039,0.548,0.308,0.323,0.309,0.594,4e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.0018892288208007812
xgb,craig,0.633,0.636,0.651,0.667,0.155,0.163,0.176,0.183,4.417,0.041,0.491,0.226,0.202,0.227,0.529,1.6e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.0015535354614257812
rf,craig,0.483,0.397,0.423,0.5,0.153,0.143,0.153,0.149,12.604,0.228,0.468,0.223,0.207,0.224,0.509,1.4e-05,30,4,685.8412084579468,0,7.473327796223078e-07,0.0015535354614257812
