model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k-means,0.75,0.746,0.746,0.75,0.262,0.262,0.262,0.262,6.664,0.036,0.769,0.656,0.771,0.736,0.855,7.3e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002343416213989258
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.094,5.393,0.799,0.805,0.899,0.899,0.843,6.2e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002343416213989258
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,21.398,0.325,0.821,0.804,0.895,0.892,0.888,2.6e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002343416213989258
svc,k-means,0.8,0.793,0.793,0.8,0.17,0.181,0.181,0.17,9.874,0.002,0.823,0.775,0.872,0.863,0.894,8e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002343416213989258
logreg,k-means,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,13.298,0.432,0.828,0.781,0.876,0.868,0.901,1e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002343416213989258
mlp,k-means,0.575,0.567,0.567,0.575,0.187,0.19,0.19,0.187,12.965,0.21,0.805,0.737,0.844,0.829,0.883,9.6e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002343416213989258
xgb,k-center,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,9.767,4.175,0.673,0.558,0.68,0.629,0.741,3.1e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
rf,k-center,0.6,0.584,0.584,0.6,0.094,0.107,0.107,0.094,22.842,0.124,0.47,0.226,0.21,0.226,0.611,1.1e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
svc,k-center,0.6,0.59,0.59,0.6,0.2,0.201,0.201,0.2,13.705,0.002,0.489,0.141,0.057,0.158,0.591,5e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
logreg,k-center,0.625,0.616,0.616,0.625,0.158,0.167,0.167,0.158,12.445,0.204,0.479,0.139,0.057,0.156,0.508,1e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
mlp,k-center,0.45,0.444,0.444,0.45,0.15,0.149,0.149,0.15,5.433,0.038,0.531,0.298,0.312,0.298,0.584,8.8e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
xgb,k-center,0.75,0.742,0.742,0.75,0.177,0.187,0.187,0.177,7.552,4.549,0.605,0.447,0.536,0.477,0.741,6e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
rf,k-center,0.675,0.666,0.666,0.675,0.127,0.137,0.137,0.127,22.66,0.16,0.822,0.788,0.883,0.877,0.807,1.1e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
svc,k-center,0.6,0.59,0.59,0.6,0.146,0.154,0.154,0.146,8.016,0.003,0.487,0.137,0.05,0.155,0.344,9e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
logreg,k-center,0.625,0.616,0.616,0.625,0.158,0.167,0.167,0.158,12.247,0.107,0.482,0.145,0.067,0.161,0.599,1e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
mlp,k-center,0.4,0.389,0.389,0.4,0.094,0.088,0.088,0.094,8.808,0.147,0.541,0.333,0.368,0.337,0.609,7.8e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0022945404052734375
xgb,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,11.165,16.549,0.832,0.801,0.891,0.886,0.891,3.6e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
rf,ag,0.875,0.873,0.873,0.875,0.0,0.0,0.0,0.0,22.793,0.275,0.763,0.678,0.798,0.772,0.846,1.6e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
svc,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,10.92,0.003,0.804,0.772,0.873,0.867,0.882,3e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
logreg,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,12.623,0.119,0.819,0.79,0.884,0.879,0.896,1e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
mlp,ag,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,8.418,0.044,0.776,0.732,0.847,0.835,0.87,0.000108,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
xgb,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,6.776,7.937,0.834,0.806,0.894,0.89,0.888,4.2e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
rf,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,21.342,0.246,0.824,0.799,0.891,0.886,0.888,1.5e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
svc,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,8.234,0.003,0.824,0.792,0.885,0.88,0.894,6e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
logreg,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,9.969,0.123,0.8,0.75,0.857,0.846,0.863,1e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
mlp,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,12.832,8.37,0.787,0.73,0.842,0.828,0.881,6.7e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.001703023910522461
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,8.643,5.877,0.17,0.109,0.128,0.11,0.115,4.4e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.122,0.239,0.243,0.128,0.129,0.128,0.161,1.4e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.296,0.003,0.258,0.129,0.124,0.129,0.143,3e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.771,0.255,0.26,0.12,0.107,0.121,0.132,1e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.381,2.324,0.246,0.171,0.208,0.174,0.172,7.7e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.593,6.447,0.172,0.115,0.139,0.117,0.12,3.9e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.759,0.246,0.203,0.104,0.102,0.104,0.113,1.3e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.419,0.002,0.244,0.123,0.119,0.123,0.152,1e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.663,0.123,0.278,0.122,0.103,0.123,0.136,1e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.776,0.176,0.293,0.189,0.22,0.191,0.195,6.2e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020966529846191406
xgb,craig,0.75,0.68,0.68,0.75,0.224,0.299,0.299,0.224,5.206,10.616,0.589,0.478,0.596,0.534,0.644,2.4e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
rf,craig,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,22.22,0.184,0.494,0.366,0.447,0.388,0.513,1.1e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
svc,craig,0.55,0.527,0.527,0.55,0.292,0.31,0.31,0.292,8.955,0.002,0.462,0.283,0.314,0.285,0.552,3e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
logreg,craig,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,8.535,0.007,0.508,0.437,0.571,0.504,0.517,1e-06,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
mlp,craig,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,9.901,0.019,0.572,0.486,0.619,0.559,0.58,2.8e-05,original,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
xgb,craig,0.6,0.547,0.547,0.6,0.2,0.232,0.232,0.2,6.516,12.113,0.548,0.43,0.535,0.47,0.543,3e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
rf,craig,0.45,0.307,0.307,0.45,0.1,0.053,0.053,0.1,21.669,0.545,0.454,0.25,0.259,0.25,0.489,2.8e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
svc,craig,0.55,0.513,0.513,0.55,0.1,0.128,0.128,0.1,7.188,0.002,0.519,0.311,0.34,0.314,0.408,6e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
logreg,craig,0.5,0.4,0.4,0.5,0.0,0.082,0.082,0.0,13.937,0.92,0.527,0.461,0.604,0.54,0.54,1e-06,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
mlp,craig,0.35,0.253,0.253,0.35,0.122,0.065,0.065,0.122,10.31,0.051,0.524,0.411,0.514,0.448,0.549,6.4e-05,latent,20,5,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0019664764404296875
xgb,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,8.059,13.804,0.819,0.713,0.817,0.792,0.86,2.2e-05,original,20,6,,,,
rf,random,0.825,0.818,0.818,0.825,0.187,0.199,0.199,0.187,17.53,0.428,0.76,0.633,0.746,0.706,0.824,3.1e-05,original,20,6,,,,
svc,random,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,9.888,0.003,0.784,0.673,0.786,0.754,0.85,4e-06,original,20,6,,,,
logreg,random,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,12.105,0.07,0.776,0.684,0.8,0.774,0.839,1e-06,original,20,6,,,,
mlp,random,0.825,0.822,0.822,0.825,0.17,0.172,0.172,0.17,11.024,0.043,0.764,0.656,0.773,0.739,0.835,0.000123,original,20,6,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.003,7.948,0.809,0.806,0.898,0.898,0.865,3e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
rf,k-means,0.925,0.913,0.913,0.925,0.15,0.175,0.175,0.15,27.309,0.4,0.754,0.694,0.817,0.798,0.846,3.5e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
svc,k-means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,4.33,0.003,0.807,0.768,0.87,0.862,0.891,4e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
logreg,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,10.057,0.176,0.818,0.816,0.903,0.903,0.895,1e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
mlp,k-means,0.85,0.847,0.847,0.85,0.122,0.125,0.125,0.122,13.698,0.069,0.791,0.741,0.851,0.839,0.877,0.000107,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,10.411,9.669,0.813,0.795,0.89,0.886,0.82,5.6e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,26.624,0.273,0.794,0.796,0.893,0.894,0.893,1e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
svc,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,4.382,0.003,0.823,0.793,0.886,0.881,0.905,6e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
logreg,k-means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,9.564,0.182,0.825,0.801,0.892,0.888,0.909,1e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
mlp,k-means,0.725,0.71,0.71,0.725,0.146,0.157,0.157,0.146,14.383,0.134,0.795,0.739,0.848,0.835,0.883,0.000183,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002260446548461914
xgb,k-center,0.625,0.623,0.623,0.625,0.158,0.161,0.161,0.158,14.516,3.584,0.507,0.25,0.239,0.251,0.692,3.3e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
rf,k-center,0.55,0.519,0.519,0.55,0.127,0.124,0.124,0.127,22.383,0.922,0.483,0.207,0.173,0.21,0.615,1.8e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
svc,k-center,0.6,0.59,0.59,0.6,0.146,0.142,0.142,0.146,4.571,0.003,0.621,0.489,0.597,0.537,0.311,6e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
logreg,k-center,0.6,0.581,0.581,0.6,0.094,0.102,0.102,0.094,6.996,0.123,0.481,0.143,0.064,0.159,0.515,1e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
mlp,k-center,0.425,0.41,0.41,0.425,0.1,0.092,0.092,0.1,14.657,0.046,0.521,0.295,0.311,0.296,0.532,0.000113,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
xgb,k-center,0.65,0.638,0.638,0.65,0.094,0.102,0.102,0.094,12.522,3.521,0.501,0.432,0.567,0.5,0.507,3e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
rf,k-center,0.575,0.557,0.557,0.575,0.1,0.104,0.104,0.1,19.006,0.322,0.573,0.419,0.503,0.444,0.639,1.9e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
svc,k-center,0.575,0.509,0.509,0.575,0.061,0.101,0.101,0.061,6.618,0.003,0.493,0.134,0.044,0.154,0.439,9e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
logreg,k-center,0.55,0.53,0.53,0.55,0.127,0.13,0.13,0.127,12.234,0.14,0.474,0.153,0.083,0.165,0.533,1e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
mlp,k-center,0.475,0.46,0.46,0.475,0.05,0.05,0.05,0.05,13.564,0.124,0.508,0.298,0.321,0.299,0.519,0.000138,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002107381820678711
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,12.788,2.598,0.823,0.8,0.892,0.888,0.877,2.8e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
rf,ag,0.875,0.859,0.859,0.875,0.158,0.18,0.18,0.158,21.565,0.324,0.77,0.67,0.786,0.756,0.849,1.6e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
svc,ag,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,4.152,0.003,0.783,0.703,0.817,0.796,0.873,7e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
logreg,ag,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,4.812,0.008,0.772,0.693,0.81,0.788,0.857,1e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
mlp,ag,0.775,0.755,0.755,0.775,0.094,0.114,0.114,0.094,14.158,0.061,0.761,0.692,0.813,0.792,0.84,0.000108,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,7.193,2.547,0.819,0.797,0.889,0.886,0.866,2.2e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
rf,ag,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,22.121,0.194,0.799,0.775,0.877,0.873,0.882,1.1e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
svc,ag,0.825,0.813,0.813,0.825,0.15,0.167,0.167,0.15,9.914,0.003,0.789,0.694,0.807,0.781,0.877,7e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
logreg,ag,0.8,0.787,0.787,0.8,0.1,0.121,0.121,0.1,9.784,0.124,0.802,0.747,0.854,0.842,0.881,2e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
mlp,ag,0.625,0.606,0.606,0.625,0.137,0.139,0.139,0.137,14.927,4.84,0.707,0.623,0.754,0.719,0.786,6.3e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0023162364959716797
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,6.841,11.945,0.252,0.1,0.072,0.101,0.119,1.9e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.784,0.515,0.266,0.211,0.276,0.222,0.17,3.3e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.625,0.003,0.242,0.131,0.134,0.131,0.135,3e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.956,0.007,0.244,0.131,0.133,0.131,0.139,1e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.952,0.053,0.268,0.226,0.306,0.243,0.204,4.7e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
xgb,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,6.174,2.268,0.199,0.115,0.125,0.115,0.141,2.2e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.174,0.546,0.203,0.098,0.09,0.098,0.12,3.3e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.506,0.003,0.271,0.137,0.133,0.137,0.143,5e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.763,0.137,0.269,0.148,0.153,0.148,0.146,1e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.642,0.121,0.273,0.195,0.242,0.201,0.177,7.7e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0025081634521484375
xgb,craig,0.733,0.66,0.66,0.7,0.162,0.227,0.227,0.187,14.919,2.691,0.59,0.49,0.616,0.556,0.617,2.3e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
rf,craig,0.633,0.56,0.56,0.6,0.113,0.154,0.154,0.122,16.347,0.15,0.661,0.653,0.814,0.809,0.74,8e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
svc,craig,0.633,0.527,0.527,0.6,0.113,0.179,0.179,0.122,9.111,0.002,0.503,0.502,0.751,0.763,0.51,4e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
logreg,craig,0.617,0.493,0.5,0.6,0.145,0.196,0.204,0.122,6.037,0.128,0.51,0.482,0.781,0.843,0.476,1e-06,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
mlp,craig,0.433,0.38,0.38,0.4,0.162,0.147,0.147,0.122,12.678,0.023,0.505,0.504,0.733,0.727,0.564,5.1e-05,original,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
xgb,craig,0.617,0.493,0.5,0.6,0.145,0.196,0.204,0.122,6.608,2.012,0.54,0.543,0.771,0.783,0.66,3.5e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
rf,craig,0.35,0.26,0.24,0.3,0.122,0.12,0.136,0.1,20.874,0.181,0.587,0.57,0.754,0.736,0.671,1.8e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
svc,craig,0.533,0.367,0.367,0.5,0.067,0.067,0.067,0.0,6.01,0.002,0.5,0.458,0.774,0.845,0.452,6e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
logreg,craig,0.5,0.307,0.287,0.45,0.0,0.053,0.093,0.1,9.551,0.124,0.503,0.463,0.776,0.846,0.56,1e-06,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
mlp,craig,0.433,0.38,0.38,0.4,0.162,0.147,0.147,0.122,11.084,0.051,0.527,0.528,0.753,0.754,0.547,6.6e-05,latent,20,6,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.0020165443420410156
xgb,random,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,11.59,15.487,0.812,0.744,0.849,0.834,0.855,2.3e-05,original,20,7,,,,
rf,random,0.75,0.741,0.741,0.75,0.137,0.139,0.139,0.137,23.395,0.627,0.731,0.623,0.744,0.705,0.831,4.9e-05,original,20,7,,,,
svc,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,5.528,0.003,0.775,0.68,0.796,0.768,0.149,6e-06,original,20,7,,,,
logreg,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,6.137,0.007,0.792,0.702,0.814,0.79,0.862,0.0,original,20,7,,,,
mlp,random,0.75,0.743,0.743,0.75,0.112,0.114,0.114,0.112,9.479,0.025,0.718,0.6,0.72,0.676,0.804,3.9e-05,original,20,7,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.278,13.312,0.829,0.798,0.889,0.884,0.869,3.9e-05,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,24.426,0.537,0.758,0.672,0.792,0.765,0.841,3.6e-05,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
svc,k-means,0.85,0.843,0.843,0.85,0.122,0.128,0.128,0.122,6.714,0.003,0.771,0.696,0.815,0.793,0.857,4e-06,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
logreg,k-means,0.725,0.718,0.718,0.725,0.146,0.148,0.148,0.146,11.696,0.203,0.817,0.746,0.85,0.835,0.882,1e-06,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
mlp,k-means,0.725,0.717,0.717,0.725,0.166,0.166,0.166,0.166,8.537,0.08,0.781,0.669,0.782,0.749,0.87,0.000123,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
xgb,k-means,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,9.548,1.866,0.837,0.816,0.901,0.898,0.871,1.7e-05,latent,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,21.61,0.164,0.808,0.788,0.885,0.882,0.883,9e-06,latent,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
svc,k-means,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,11.137,0.003,0.834,0.802,0.891,0.886,0.912,7e-06,latent,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
logreg,k-means,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,11.915,0.126,0.806,0.788,0.886,0.882,0.903,1e-06,latent,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
mlp,k-means,0.725,0.711,0.711,0.725,0.122,0.133,0.133,0.122,10.729,0.16,0.782,0.735,0.849,0.837,0.879,0.000117,latent,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002882719039916992
xgb,k-center,0.725,0.717,0.717,0.725,0.05,0.05,0.05,0.05,7.076,3.019,0.481,0.273,0.29,0.274,0.603,2.4e-05,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002420186996459961
rf,k-center,0.675,0.654,0.654,0.675,0.061,0.068,0.068,0.061,21.546,0.454,0.635,0.497,0.604,0.545,0.751,2.5e-05,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002420186996459961
svc,k-center,0.65,0.627,0.627,0.65,0.094,0.106,0.106,0.094,11.318,0.003,0.522,0.252,0.237,0.253,0.307,6e-06,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002420186996459961
logreg,k-center,0.575,0.55,0.55,0.575,0.127,0.126,0.126,0.127,13.76,0.343,0.479,0.149,0.074,0.163,0.571,0.0,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002420186996459961
mlp,k-center,0.475,0.467,0.467,0.475,0.242,0.241,0.241,0.242,4.819,0.021,0.567,0.357,0.399,0.363,0.64,7.2e-05,original,20,7,1402.3032112121582,90.3063416481018,8.402552230407325e-07,0.002420186996459961
