model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,12.937,0.217,0.79,0.67,0.78,0.747,0.868,1.5e-05,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
svc,k-means,0.675,0.656,0.656,0.675,0.1,0.104,0.104,0.1,4.037,0.002,0.677,0.491,0.575,0.52,0.236,4e-06,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
logreg,k-means,0.725,0.724,0.724,0.725,0.166,0.167,0.167,0.166,7.344,0.007,0.675,0.601,0.741,0.704,0.759,0.0,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
mlp,k-means,0.65,0.637,0.637,0.65,0.146,0.149,0.149,0.146,3.449,0.016,0.688,0.598,0.73,0.689,0.752,2.2e-05,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
xgb,ag,0.95,0.95,0.95,0.95,0.1,0.1,0.1,0.1,4.595,0.037,0.828,0.797,0.888,0.883,0.883,4e-06,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
rf,ag,0.85,0.829,0.829,0.85,0.242,0.283,0.283,0.242,16.503,0.432,0.769,0.699,0.818,0.797,0.848,2.4e-05,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
svc,ag,0.65,0.597,0.597,0.65,0.094,0.147,0.147,0.094,6.449,0.002,0.676,0.491,0.576,0.521,0.769,3e-06,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
logreg,ag,0.7,0.675,0.675,0.7,0.17,0.183,0.183,0.17,6.653,0.006,0.698,0.54,0.642,0.587,0.79,0.0,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
mlp,ag,0.675,0.666,0.666,0.675,0.17,0.176,0.176,0.17,8.075,0.019,0.701,0.577,0.695,0.646,0.773,3e-06,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
xgb,k_center,0.6,0.587,0.587,0.6,0.3,0.31,0.31,0.3,5.922,0.015,0.71,0.574,0.687,0.637,0.796,1.1e-05,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
rf,k_center,0.5,0.497,0.497,0.5,0.177,0.177,0.177,0.177,14.805,0.266,0.69,0.543,0.65,0.596,0.812,1.7e-05,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
svc,k_center,0.625,0.571,0.571,0.625,0.137,0.179,0.179,0.137,6.445,0.003,0.557,0.253,0.225,0.255,0.613,7e-06,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
logreg,k_center,0.625,0.599,0.599,0.625,0.137,0.172,0.172,0.137,6.688,0.008,0.571,0.424,0.512,0.453,0.616,0.0,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
mlp,k_center,0.525,0.496,0.496,0.525,0.094,0.088,0.088,0.094,6.264,0.033,0.595,0.432,0.514,0.457,0.641,0.000123,original,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
xgb,k_means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.553,0.018,0.834,0.801,0.89,0.885,0.89,1.6e-05,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
rf,k_means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,15.743,0.192,0.798,0.664,0.77,0.735,0.887,1.4e-05,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
svc,k_means,0.825,0.825,0.825,0.825,0.1,0.1,0.1,0.1,7.151,0.003,0.814,0.752,0.855,0.842,0.884,5e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
logreg,k_means,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,3.929,0.012,0.827,0.779,0.875,0.866,0.877,1e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
mlp,k_means,0.75,0.745,0.745,0.75,0.079,0.081,0.081,0.079,5.816,0.056,0.798,0.729,0.838,0.822,0.865,6.1e-05,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013582706451416016
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.749,0.027,0.814,0.796,0.89,0.887,0.879,3e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
rf,ag,0.9,0.893,0.893,0.9,0.2,0.213,0.213,0.2,16.338,0.27,0.84,0.806,0.893,0.888,0.893,1.9e-05,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
svc,ag,0.85,0.829,0.829,0.85,0.242,0.283,0.283,0.242,7.221,0.003,0.809,0.751,0.855,0.843,0.881,4e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
logreg,ag,0.85,0.829,0.829,0.85,0.242,0.283,0.283,0.242,7.215,0.011,0.797,0.727,0.837,0.82,0.871,1e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
mlp,ag,0.775,0.753,0.753,0.775,0.242,0.277,0.277,0.242,8.689,0.061,0.764,0.686,0.806,0.782,0.857,5.5e-05,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0016281604766845703
xgb,k_center,0.55,0.525,0.525,0.55,0.203,0.22,0.22,0.203,7.025,0.046,0.658,0.484,0.572,0.516,0.76,2e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
rf,k_center,0.6,0.594,0.594,0.6,0.184,0.181,0.181,0.184,13.607,0.168,0.54,0.297,0.308,0.298,0.757,1.2e-05,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
svc,k_center,0.6,0.59,0.59,0.6,0.122,0.125,0.125,0.122,2.535,0.003,0.479,0.148,0.073,0.162,0.495,7e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
logreg,k_center,0.65,0.646,0.646,0.65,0.122,0.123,0.123,0.122,7.413,0.033,0.616,0.445,0.527,0.47,0.656,1e-06,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
mlp,k_center,0.5,0.477,0.477,0.5,0.177,0.187,0.187,0.177,5.087,0.021,0.59,0.402,0.466,0.416,0.638,5e-05,latent,20,8,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013778209686279297
xgb,random,0.875,0.875,0.875,0.875,0.112,0.112,0.112,0.112,5.709,0.009,0.818,0.783,0.88,0.873,0.874,2e-06,original,20,9,,,,
rf,random,0.8,0.792,0.792,0.8,0.15,0.163,0.163,0.15,13.227,0.153,0.713,0.629,0.759,0.725,0.799,1e-05,original,20,9,,,,
svc,random,0.75,0.747,0.747,0.75,0.112,0.114,0.114,0.112,2.52,0.002,0.716,0.7,0.836,0.83,0.847,7e-06,original,20,9,,,,
logreg,random,0.7,0.688,0.688,0.7,0.127,0.137,0.137,0.127,3.843,0.009,0.737,0.693,0.823,0.808,0.846,0.0,original,20,9,,,,
mlp,random,0.7,0.696,0.696,0.7,0.1,0.102,0.102,0.1,8.449,0.024,0.715,0.623,0.751,0.714,0.802,3.5e-05,original,20,9,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,6.086,0.024,0.831,0.799,0.889,0.884,0.879,3e-06,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
rf,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,15.375,0.226,0.77,0.757,0.87,0.867,0.872,1.9e-05,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
svc,k-means,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,6.75,0.002,0.773,0.703,0.82,0.8,0.855,2e-06,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
logreg,k-means,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,7.431,0.008,0.8,0.703,0.813,0.788,0.873,0.0,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
mlp,k-means,0.65,0.639,0.639,0.65,0.242,0.245,0.245,0.242,4.12,0.058,0.758,0.686,0.808,0.786,0.84,4.8e-05,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,7.292,0.025,0.835,0.807,0.895,0.891,0.879,1.6e-05,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
rf,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,15.188,0.164,0.794,0.75,0.858,0.848,0.864,9e-06,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
svc,ag,0.825,0.821,0.821,0.825,0.1,0.102,0.102,0.1,5.673,0.003,0.71,0.558,0.664,0.612,0.846,5e-06,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
logreg,ag,0.85,0.849,0.849,0.85,0.094,0.093,0.093,0.094,4.086,0.015,0.715,0.551,0.651,0.598,0.845,0.0,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
mlp,ag,0.725,0.722,0.722,0.725,0.094,0.095,0.095,0.094,6.015,0.03,0.727,0.603,0.72,0.676,0.814,5.1e-05,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
xgb,k_center,0.75,0.742,0.742,0.75,0.177,0.187,0.187,0.177,4.744,0.044,0.684,0.565,0.685,0.635,0.78,1.1e-05,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
rf,k_center,0.7,0.689,0.689,0.7,0.17,0.176,0.176,0.17,14.699,0.286,0.492,0.257,0.257,0.257,0.702,1.8e-05,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
svc,k_center,0.6,0.505,0.505,0.6,0.094,0.154,0.154,0.094,6.986,0.003,0.5,0.135,0.043,0.156,0.456,8e-06,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
logreg,k_center,0.625,0.597,0.597,0.625,0.158,0.163,0.163,0.158,5.123,0.005,0.482,0.14,0.058,0.157,0.505,0.0,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
mlp,k_center,0.525,0.5,0.5,0.525,0.122,0.123,0.123,0.122,5.477,1.493,0.561,0.351,0.391,0.356,0.591,2.2e-05,original,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
xgb,k_means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,7.285,0.031,0.829,0.799,0.89,0.885,0.876,4e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
rf,k_means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,16.16,0.478,0.786,0.771,0.877,0.873,0.881,2.8e-05,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
svc,k_means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,6.793,0.002,0.839,0.797,0.887,0.88,0.9,5e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
logreg,k_means,0.875,0.875,0.875,0.875,0.112,0.112,0.112,0.112,2.653,0.007,0.84,0.804,0.891,0.886,0.914,1e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
mlp,k_means,0.825,0.823,0.823,0.825,0.127,0.129,0.129,0.127,4.106,0.054,0.809,0.751,0.855,0.843,0.89,0.000101,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014102458953857422
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.936,0.022,0.828,0.789,0.883,0.876,0.869,5e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
rf,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,15.947,0.447,0.805,0.759,0.864,0.854,0.868,2.3e-05,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
svc,ag,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,7.125,0.002,0.836,0.807,0.894,0.89,0.89,6e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
logreg,ag,0.875,0.875,0.875,0.875,0.112,0.112,0.112,0.112,4.125,0.012,0.838,0.811,0.897,0.893,0.902,1e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
mlp,ag,0.775,0.761,0.761,0.775,0.146,0.161,0.161,0.146,5.468,0.06,0.835,0.796,0.886,0.88,0.906,8.9e-05,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001371145248413086
xgb,k_center,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,6.164,0.029,0.74,0.612,0.727,0.684,0.823,2e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
rf,k_center,0.65,0.638,0.638,0.65,0.184,0.19,0.19,0.184,15.471,0.444,0.593,0.395,0.453,0.406,0.805,2.7e-05,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
svc,k_center,0.6,0.532,0.532,0.6,0.094,0.131,0.131,0.094,5.82,0.003,0.493,0.133,0.043,0.153,0.457,5e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
logreg,k_center,0.625,0.604,0.604,0.625,0.112,0.12,0.12,0.112,5.77,0.007,0.49,0.142,0.058,0.159,0.555,1e-06,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
mlp,k_center,0.425,0.387,0.387,0.425,0.17,0.176,0.176,0.17,8.046,0.052,0.537,0.265,0.253,0.265,0.701,0.000118,latent,20,9,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013585090637207031
xgb,random,0.833,0.824,0.824,0.833,0.118,0.13,0.13,0.118,7.018,0.046,0.786,0.694,0.808,0.783,0.861,1.5e-05,original,30,5,,,,
rf,random,0.75,0.747,0.747,0.75,0.091,0.093,0.093,0.091,13.303,0.218,0.761,0.662,0.78,0.749,0.843,1.6e-05,original,30,5,,,,
svc,random,0.767,0.755,0.755,0.767,0.097,0.108,0.108,0.097,3.872,0.005,0.799,0.759,0.864,0.856,0.878,1.2e-05,original,30,5,,,,
logreg,random,0.75,0.747,0.747,0.75,0.091,0.093,0.093,0.091,7.123,0.006,0.798,0.706,0.816,0.792,0.877,0.0,original,30,5,,,,
mlp,random,0.633,0.631,0.631,0.633,0.145,0.146,0.146,0.145,4.891,0.025,0.758,0.648,0.765,0.729,0.836,4.6e-05,original,30,5,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.886,0.015,0.811,0.798,0.892,0.89,0.879,1.3e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
rf,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,16.523,0.179,0.753,0.728,0.85,0.843,0.857,1.5e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
svc,k-means,0.933,0.933,0.933,0.933,0.033,0.034,0.034,0.033,6.9,0.004,0.779,0.74,0.853,0.843,0.875,6e-06,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
logreg,k-means,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,6.33,0.01,0.791,0.75,0.859,0.849,0.878,0.0,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
mlp,k-means,0.883,0.883,0.883,0.883,0.067,0.067,0.067,0.067,8.171,0.118,0.791,0.731,0.842,0.827,0.865,2.2e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
xgb,ag,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,4.479,0.014,0.811,0.803,0.895,0.894,0.875,2.2e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
rf,ag,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,16.465,0.153,0.758,0.744,0.862,0.858,0.86,1.3e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
svc,ag,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,6.854,0.004,0.78,0.729,0.844,0.83,0.858,6e-06,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
logreg,ag,0.883,0.883,0.883,0.883,0.085,0.085,0.085,0.085,3.213,0.007,0.773,0.679,0.796,0.768,0.862,0.0,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
mlp,ag,0.783,0.781,0.781,0.783,0.085,0.088,0.088,0.085,7.72,0.071,0.754,0.683,0.806,0.783,0.837,2.8e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
xgb,k_center,0.767,0.76,0.76,0.767,0.097,0.107,0.107,0.097,3.293,0.023,0.737,0.601,0.713,0.667,0.844,8e-06,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
rf,k_center,0.683,0.668,0.668,0.683,0.097,0.104,0.104,0.097,14.348,0.291,0.761,0.632,0.744,0.704,0.856,1.7e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
svc,k_center,0.567,0.54,0.54,0.567,0.062,0.065,0.065,0.062,7.148,0.004,0.585,0.372,0.417,0.379,0.5,8e-06,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
logreg,k_center,0.567,0.532,0.532,0.567,0.097,0.136,0.136,0.097,4.254,0.005,0.56,0.281,0.273,0.281,0.65,1e-06,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
mlp,k_center,0.467,0.432,0.432,0.467,0.113,0.134,0.134,0.113,6.655,0.082,0.577,0.396,0.462,0.411,0.62,4.2e-05,original,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
xgb,k_means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.207,0.012,0.814,0.804,0.896,0.895,0.855,6e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
rf,k_means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,14.066,0.208,0.828,0.801,0.891,0.886,0.887,1.2e-05,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
svc,k_means,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,6.905,0.003,0.802,0.755,0.86,0.85,0.875,7e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
logreg,k_means,0.933,0.933,0.933,0.933,0.033,0.034,0.034,0.033,3.887,0.01,0.762,0.706,0.827,0.81,0.838,1e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
mlp,k_means,0.85,0.846,0.846,0.85,0.082,0.086,0.086,0.082,8.151,0.086,0.743,0.667,0.793,0.767,0.834,3.3e-05,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014495849609375
xgb,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,4.249,0.025,0.79,0.795,0.894,0.895,0.868,1e-05,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
rf,ag,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,16.988,0.29,0.811,0.801,0.894,0.893,0.891,1.9e-05,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
svc,ag,0.9,0.898,0.898,0.9,0.062,0.064,0.064,0.062,2.574,0.004,0.801,0.773,0.875,0.869,0.88,8e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
logreg,ag,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,7.038,0.013,0.756,0.701,0.824,0.808,0.845,1e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
mlp,ag,0.8,0.796,0.796,0.8,0.135,0.139,0.139,0.135,8.523,0.143,0.732,0.645,0.771,0.739,0.822,4.1e-05,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0014162063598632812
xgb,k_center,0.717,0.713,0.713,0.717,0.085,0.087,0.087,0.085,7.223,0.034,0.741,0.584,0.688,0.638,0.833,2e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
rf,k_center,0.717,0.714,0.714,0.717,0.041,0.042,0.042,0.041,15.534,0.385,0.808,0.719,0.827,0.805,0.877,2.5e-05,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
svc,k_center,0.583,0.506,0.506,0.583,0.105,0.144,0.144,0.105,7.162,0.002,0.498,0.135,0.043,0.155,0.436,8e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
logreg,k_center,0.55,0.529,0.529,0.55,0.067,0.078,0.078,0.067,4.2,0.006,0.48,0.146,0.068,0.161,0.556,1e-06,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
mlp,k_center,0.467,0.451,0.451,0.467,0.067,0.063,0.063,0.067,7.894,0.037,0.579,0.388,0.447,0.4,0.629,8.3e-05,latent,30,5,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.001604318618774414
xgb,random,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,7.346,0.088,0.836,0.743,0.842,0.823,0.875,2.2e-05,original,30,6,,,,
rf,random,0.833,0.832,0.832,0.833,0.053,0.053,0.053,0.053,17.215,0.449,0.788,0.687,0.8,0.772,0.853,3.1e-05,original,30,6,,,,
svc,random,0.817,0.812,0.812,0.817,0.062,0.066,0.066,0.062,2.631,0.003,0.756,0.635,0.75,0.71,0.836,8e-06,original,30,6,,,,
logreg,random,0.783,0.779,0.779,0.783,0.067,0.068,0.068,0.067,6.3,0.005,0.789,0.71,0.823,0.802,0.854,0.0,original,30,6,,,,
mlp,random,0.717,0.71,0.71,0.717,0.1,0.107,0.107,0.1,5.322,0.104,0.761,0.659,0.777,0.745,0.833,6e-05,original,30,6,,,,
xgb,k-means,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,7.775,0.037,0.828,0.792,0.884,0.878,0.89,2e-06,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
rf,k-means,0.867,0.865,0.865,0.867,0.041,0.042,0.042,0.041,17.065,0.485,0.792,0.723,0.835,0.818,0.867,3e-05,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
svc,k-means,0.717,0.71,0.71,0.717,0.067,0.069,0.069,0.067,6.487,0.002,0.716,0.643,0.776,0.747,0.804,8e-06,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
logreg,k-means,0.733,0.73,0.73,0.733,0.062,0.063,0.063,0.062,6.321,0.006,0.746,0.647,0.768,0.734,0.811,1e-06,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
mlp,k-means,0.6,0.59,0.59,0.6,0.082,0.086,0.086,0.082,7.922,0.096,0.75,0.642,0.761,0.725,0.814,4.4e-05,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
xgb,ag,0.9,0.899,0.899,0.9,0.082,0.082,0.082,0.082,8.132,0.012,0.842,0.796,0.885,0.878,0.895,2e-06,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013861656188964844
rf,ag,0.783,0.777,0.777,0.783,0.085,0.088,0.088,0.085,15.303,0.583,0.764,0.68,0.8,0.775,0.854,2.5e-05,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013861656188964844
svc,ag,0.683,0.674,0.674,0.683,0.111,0.111,0.111,0.111,6.162,0.002,0.729,0.637,0.763,0.729,0.796,6e-06,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013861656188964844
logreg,ag,0.733,0.714,0.714,0.733,0.097,0.127,0.127,0.097,5.257,0.006,0.728,0.599,0.713,0.667,0.803,0.0,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013861656188964844
mlp,ag,0.6,0.581,0.581,0.6,0.033,0.054,0.054,0.033,4.977,0.11,0.729,0.636,0.761,0.727,0.8,5.1e-05,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013861656188964844
xgb,k_center,0.7,0.699,0.699,0.7,0.085,0.086,0.086,0.085,6.326,0.047,0.765,0.714,0.834,0.819,0.83,2e-06,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013802051544189453
rf,k_center,0.683,0.677,0.677,0.683,0.097,0.104,0.104,0.097,12.997,0.14,0.776,0.668,0.783,0.751,0.848,1.2e-05,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013802051544189453
svc,k_center,0.583,0.568,0.568,0.583,0.105,0.118,0.118,0.105,6.223,0.003,0.571,0.289,0.283,0.29,0.298,9e-06,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013802051544189453
logreg,k_center,0.583,0.578,0.578,0.583,0.105,0.108,0.108,0.105,6.271,0.005,0.536,0.247,0.222,0.248,0.65,0.0,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013802051544189453
mlp,k_center,0.517,0.5,0.5,0.517,0.111,0.121,0.121,0.111,6.067,0.02,0.574,0.384,0.443,0.396,0.633,3.8e-05,original,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013802051544189453
xgb,k_means,0.95,0.95,0.95,0.95,0.067,0.067,0.067,0.067,4.724,0.027,0.824,0.784,0.879,0.872,0.896,1.4e-05,latent,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
rf,k_means,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,12.954,0.146,0.832,0.786,0.879,0.871,0.895,1.1e-05,latent,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
svc,k_means,0.8,0.797,0.797,0.8,0.085,0.088,0.088,0.085,4.581,0.002,0.811,0.731,0.837,0.818,0.901,5e-06,latent,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
logreg,k_means,0.8,0.797,0.797,0.8,0.113,0.116,0.116,0.113,2.937,0.004,0.813,0.795,0.89,0.886,0.909,1e-06,latent,30,6,734.3188591003418,353.86450576782227,5.758398447400268e-07,0.0013682842254638672
